arc_id,from_node,to_node,length_km,t0_h,ideal_time_h,capacity_veh_h,alpha,beta,free_speed_kmh,edge_kind,road_class,is_congested,congestion_time_penalty,infos
313,38,32,4.56163189651993,49.76325705294469,0.08293876175490782,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(49.76325705294469, 1200.0, 0.15, 4.0)"
314,32,76,1.2628306720044167,18.94246008006625,0.031570766800110416,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(18.94246008006625, 600.0, 0.15, 4.0)"
315,76,32,1.2628306720044167,18.94246008006625,0.031570766800110416,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(18.94246008006625, 600.0, 0.15, 4.0)"
316,32,55,4.230926554314506,46.155562410703695,0.07692593735117283,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(46.155562410703695, 420.0, 0.15, 4.0)"
317,55,32,4.230926554314506,46.155562410703695,0.07692593735117283,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(46.155562410703695, 420.0, 0.15, 4.0)"
318,32,50,3.057478977429823,33.35431611741625,0.05559052686236042,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(33.35431611741625, 420.0, 0.15, 4.0)"
319,50,32,3.057478977429823,33.35431611741625,0.05559052686236042,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(33.35431611741625, 420.0, 0.15, 4.0)"
320,33,43,3.2454229154369227,35.40461362294825,0.059007689371580414,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.40461362294825, 1200.0, 0.15, 4.0)"
321,43,33,3.2454229154369227,35.40461362294825,0.059007689371580414,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.40461362294825, 1200.0, 0.15, 4.0)"
322,33,67,3.6481658472177143,39.7981728787387,0.06633028813123117,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(39.7981728787387, 1200.0, 0.15, 4.0)"
323,67,33,3.6481658472177143,39.7981728787387,0.06633028813123117,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(39.7981728787387, 1200.0, 0.15, 4.0)"
324,33,46,1.5169601422521861,22.75440213378279,0.03792400355630465,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(22.75440213378279, 600.0, 0.15, 4.0)"
325,46,33,1.5169601422521861,22.75440213378279,0.03792400355630465,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(22.75440213378279, 600.0, 0.15, 4.0)"
326,34,65,2.107360881074889,31.610413216123334,0.052684022026872224,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(31.610413216123334, 210.0, 0.15, 4.0)"
327,65,34,2.107360881074889,31.610413216123334,0.052684022026872224,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(31.610413216123334, 210.0, 0.15, 4.0)"
328,34,47,0.8719426245600662,13.079139368400993,0.021798565614001654,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(13.079139368400993, 210.0, 0.15, 4.0)"
329,47,34,0.8719426245600662,13.079139368400993,0.021798565614001654,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(13.079139368400993, 210.0, 0.15, 4.0)"
330,35,70,4.603546978582231,50.220512493624334,0.08370085415604056,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(50.220512493624334, 1200.0, 0.15, 4.0)"
331,70,35,4.603546978582231,50.220512493624334,0.08370085415604056,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(50.220512493624334, 1200.0, 0.15, 4.0)"
332,35,49,6.142829228974111,67.01268249789939,0.11168780416316565,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(67.01268249789939, 1200.0, 0.15, 4.0)"
333,49,35,6.142829228974111,67.01268249789939,0.11168780416316565,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(67.01268249789939, 1200.0, 0.15, 4.0)"
334,35,36,9.236458175200164,100.76136191127452,0.16793560318545753,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(100.76136191127452, 1200.0, 0.15, 4.0)"
335,36,35,9.236458175200164,100.76136191127452,0.16793560318545753,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(100.76136191127452, 1200.0, 0.15, 4.0)"
336,35,58,8.326588022668895,90.8355057018425,0.15139250950307082,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(90.8355057018425, 1200.0, 0.15, 4.0)"
337,58,35,8.326588022668895,90.8355057018425,0.15139250950307082,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(90.8355057018425, 1200.0, 0.15, 4.0)"
338,36,70,7.487354792935569,81.68023410475166,0.13613372350791944,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(81.68023410475166, 1200.0, 0.15, 4.0)"
339,70,36,7.487354792935569,81.68023410475166,0.13613372350791944,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(81.68023410475166, 1200.0, 0.15, 4.0)"
340,36,58,4.032502734252157,43.99093891911444,0.0733182315318574,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(43.99093891911444, 1200.0, 0.15, 4.0)"
341,58,36,4.032502734252157,43.99093891911444,0.0733182315318574,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(43.99093891911444, 1200.0, 0.15, 4.0)"
342,36,49,10.733046581630218,117.08778089051147,0.19514630148418577,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(117.08778089051147, 1200.0, 0.15, 4.0)"
343,49,36,10.733046581630218,117.08778089051147,0.19514630148418577,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(117.08778089051147, 1200.0, 0.15, 4.0)"
344,37,56,7.809972942376642,85.19970482592701,0.14199950804321168,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(85.19970482592701, 1200.0, 0.15, 4.0)"
345,56,37,7.809972942376642,85.19970482592701,0.14199950804321168,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(85.19970482592701, 1200.0, 0.15, 4.0)"
346,37,40,6.543091210459283,71.379176841374,0.11896529473562334,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(71.379176841374, 1200.0, 0.15, 4.0)"
347,40,37,6.543091210459283,71.379176841374,0.11896529473562334,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(71.379176841374, 1200.0, 0.15, 4.0)"
348,37,71,5.767878267476861,62.922308372474845,0.10487051395412474,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(62.922308372474845, 1200.0, 0.15, 4.0)"
349,71,37,5.767878267476861,62.922308372474845,0.10487051395412474,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(62.922308372474845, 1200.0, 0.15, 4.0)"
350,38,43,2.5145091594552276,27.431009012238846,0.04571834835373141,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(27.431009012238846, 1200.0, 0.15, 4.0)"
351,43,38,2.5145091594552276,27.431009012238846,0.04571834835373141,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(27.431009012238846, 1200.0, 0.15, 4.0)"
352,38,67,3.2183985849782277,35.10980274521703,0.05851633790869505,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.10980274521703, 1200.0, 0.15, 4.0)"
353,67,38,3.2183985849782277,35.10980274521703,0.05851633790869505,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.10980274521703, 1200.0, 0.15, 4.0)"
354,38,76,3.675365737940866,40.09489895935491,0.06682483159892484,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.09489895935491, 1200.0, 0.15, 4.0)"
355,76,38,3.675365737940866,40.09489895935491,0.06682483159892484,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.09489895935491, 1200.0, 0.15, 4.0)"
356,38,73,4.777593677795996,52.1192037577745,0.08686533959629084,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.1192037577745, 1200.0, 0.15, 4.0)"
357,73,38,4.777593677795996,52.1192037577745,0.08686533959629084,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.1192037577745, 1200.0, 0.15, 4.0)"
358,39,64,2.736265652175929,29.850170751010136,0.049750284585016895,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(29.850170751010136, 1200.0, 0.15, 4.0)"
359,64,39,2.736265652175929,29.850170751010136,0.049750284585016895,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(29.850170751010136, 1200.0, 0.15, 4.0)"
360,39,54,2.421080854429033,36.316212816435495,0.06052702136072583,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(36.316212816435495, 600.0, 0.15, 4.0)"
361,54,39,2.421080854429033,36.316212816435495,0.06052702136072583,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(36.316212816435495, 600.0, 0.15, 4.0)"
362,39,79,4.307143602631575,46.98702111961718,0.07831170186602864,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.98702111961718, 1200.0, 0.15, 4.0)"
363,79,39,4.307143602631575,46.98702111961718,0.07831170186602864,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.98702111961718, 1200.0, 0.15, 4.0)"
364,40,61,4.995223367601172,54.49334582837643,0.09082224304729404,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(54.49334582837643, 1200.0, 0.15, 4.0)"
365,61,40,4.995223367601172,54.49334582837643,0.09082224304729404,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(54.49334582837643, 1200.0, 0.15, 4.0)"
366,40,56,8.515575519626273,92.89718748683207,0.15482864581138678,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(92.89718748683207, 1200.0, 0.15, 4.0)"
367,56,40,8.515575519626273,92.89718748683207,0.15482864581138678,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(92.89718748683207, 1200.0, 0.15, 4.0)"
368,40,71,10.8646019810843,118.52293070273782,0.19753821783789638,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(118.52293070273782, 1200.0, 0.15, 4.0)"
369,71,40,10.8646019810843,118.52293070273782,0.19753821783789638,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(118.52293070273782, 1200.0, 0.15, 4.0)"
370,41,45,3.406664826123346,37.163616284981956,0.06193936047496992,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(37.163616284981956, 1200.0, 0.15, 4.0)"
371,45,41,3.406664826123346,37.163616284981956,0.06193936047496992,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(37.163616284981956, 1200.0, 0.15, 4.0)"
372,42,48,2.172442135723005,32.58663203584508,0.054311053393075126,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(32.58663203584508, 210.0, 0.15, 4.0)"
373,48,42,2.172442135723005,32.58663203584508,0.054311053393075126,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(32.58663203584508, 210.0, 0.15, 4.0)"
374,43,67,1.2114969441252197,18.172454161878296,0.03028742360313049,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(18.172454161878296, 600.0, 0.15, 4.0)"
375,67,43,1.2114969441252197,18.172454161878296,0.03028742360313049,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(18.172454161878296, 600.0, 0.15, 4.0)"
376,43,46,4.417849853099555,48.194725670176965,0.08032454278362827,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(48.194725670176965, 1200.0, 0.15, 4.0)"
377,46,43,4.417849853099555,48.194725670176965,0.08032454278362827,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(48.194725670176965, 1200.0, 0.15, 4.0)"
378,43,76,4.778061313988422,52.12430524351006,0.08687384207251676,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.12430524351006, 1200.0, 0.15, 4.0)"
379,76,43,4.778061313988422,52.12430524351006,0.08687384207251676,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.12430524351006, 1200.0, 0.15, 4.0)"
380,44,45,3.293423614871411,35.92825761677903,0.05988042936129838,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.92825761677903, 1200.0, 0.15, 4.0)"
381,45,44,3.293423614871411,35.92825761677903,0.05988042936129838,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.92825761677903, 1200.0, 0.15, 4.0)"
382,45,63,3.522860127033214,38.43120138581688,0.0640520023096948,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.43120138581688, 1200.0, 0.15, 4.0)"
383,63,45,3.522860127033214,38.43120138581688,0.0640520023096948,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.43120138581688, 1200.0, 0.15, 4.0)"
384,46,50,3.782156956544549,41.25989407139508,0.0687664901189918,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(41.25989407139508, 1200.0, 0.15, 4.0)"
385,50,46,3.782156956544549,41.25989407139508,0.0687664901189918,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(41.25989407139508, 1200.0, 0.15, 4.0)"
386,47,65,1.49363732032026,22.4045598048039,0.0373409330080065,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(22.4045598048039, 600.0, 0.15, 4.0)"
387,65,47,1.49363732032026,22.4045598048039,0.0373409330080065,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(22.4045598048039, 600.0, 0.15, 4.0)"
388,48,53,4.226589814311498,46.1082525197618,0.07684708753293633,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.1082525197618, 1200.0, 0.15, 4.0)"
389,53,48,4.226589814311498,46.1082525197618,0.07684708753293633,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.1082525197618, 1200.0, 0.15, 4.0)"
390,49,76,6.4701650019731565,70.58361820334352,0.1176393636722392,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(70.58361820334352, 1200.0, 0.15, 4.0)"
391,76,49,6.4701650019731565,70.58361820334352,0.1176393636722392,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(70.58361820334352, 1200.0, 0.15, 4.0)"
392,49,58,7.493122637594912,81.74315604648994,0.13623859341081657,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(81.74315604648994, 1200.0, 0.15, 4.0)"
393,58,49,7.493122637594912,81.74315604648994,0.13623859341081657,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(81.74315604648994, 1200.0, 0.15, 4.0)"
394,50,55,2.6041356995372467,28.408753085860873,0.04734792180976812,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(28.408753085860873, 420.0, 0.15, 4.0)"
395,55,50,2.6041356995372467,28.408753085860873,0.04734792180976812,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(28.408753085860873, 420.0, 0.15, 4.0)"
396,50,74,3.962218255435265,43.22419915020289,0.07204033191700482,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(43.22419915020289, 420.0, 0.15, 4.0)"
397,74,50,3.962218255435265,43.22419915020289,0.07204033191700482,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(43.22419915020289, 420.0, 0.15, 4.0)"
398,50,76,4.2860492690148435,46.75690111652557,0.07792816852754261,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.75690111652557, 1200.0, 0.15, 4.0)"
399,76,50,4.2860492690148435,46.75690111652557,0.07792816852754261,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.75690111652557, 1200.0, 0.15, 4.0)"
400,51,68,6.971750915712937,76.05546453505022,0.12675910755841704,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(76.05546453505022, 1200.0, 0.15, 4.0)"
401,68,51,6.971750915712937,76.05546453505022,0.12675910755841704,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(76.05546453505022, 1200.0, 0.15, 4.0)"
402,52,63,4.691338068031211,51.17823346943139,0.08529705578238565,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(51.17823346943139, 1200.0, 0.15, 4.0)"
403,63,52,4.691338068031211,51.17823346943139,0.08529705578238565,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(51.17823346943139, 1200.0, 0.15, 4.0)"
404,52,79,5.102801077875971,55.66692084955604,0.09277820141592674,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(55.66692084955604, 1200.0, 0.15, 4.0)"
405,79,52,5.102801077875971,55.66692084955604,0.09277820141592674,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(55.66692084955604, 1200.0, 0.15, 4.0)"
406,53,60,2.9557605421352497,32.24466045965727,0.05374110076609545,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(32.24466045965727, 1200.0, 0.15, 4.0)"
407,60,53,2.9557605421352497,32.24466045965727,0.05374110076609545,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(32.24466045965727, 1200.0, 0.15, 4.0)"
408,53,63,3.060731531898879,33.38979852980595,0.05564966421634325,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(33.38979852980595, 1200.0, 0.15, 4.0)"
409,63,53,3.060731531898879,33.38979852980595,0.05564966421634325,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(33.38979852980595, 1200.0, 0.15, 4.0)"
410,54,64,0.5434822043089015,8.152233064633522,0.013587055107722536,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(8.152233064633522, 600.0, 0.15, 4.0)"
411,64,54,0.5434822043089015,8.152233064633522,0.013587055107722536,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(8.152233064633522, 600.0, 0.15, 4.0)"
412,54,77,3.345813394834769,36.49978248910657,0.06083297081517762,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(36.49978248910657, 1200.0, 0.15, 4.0)"
413,77,54,3.345813394834769,36.49978248910657,0.06083297081517762,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(36.49978248910657, 1200.0, 0.15, 4.0)"
414,55,74,1.451114450093509,21.766716751402633,0.03627786125233772,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(21.766716751402633, 210.0, 0.15, 4.0)"
415,74,55,1.451114450093509,21.766716751402633,0.03627786125233772,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(21.766716751402633, 210.0, 0.15, 4.0)"
416,55,72,2.302435720372663,34.53653580558994,0.05756089300931657,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(34.53653580558994, 210.0, 0.15, 4.0)"
417,72,55,2.302435720372663,34.53653580558994,0.05756089300931657,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(34.53653580558994, 210.0, 0.15, 4.0)"
418,55,59,3.061998568995281,33.4036207526758,0.05567270125445966,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(33.4036207526758, 420.0, 0.15, 4.0)"
419,59,55,3.061998568995281,33.4036207526758,0.05567270125445966,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(33.4036207526758, 420.0, 0.15, 4.0)"
420,56,78,6.963892800465737,75.96973964144439,0.12661623273574066,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(75.96973964144439, 1200.0, 0.15, 4.0)"
421,78,56,6.963892800465737,75.96973964144439,0.12661623273574066,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(75.96973964144439, 1200.0, 0.15, 4.0)"
422,56,62,6.364542174036592,69.43136917130828,0.11571894861884713,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(69.43136917130828, 1200.0, 0.15, 4.0)"
423,62,56,6.364542174036592,69.43136917130828,0.11571894861884713,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(69.43136917130828, 1200.0, 0.15, 4.0)"
424,56,71,13.449625375227917,146.72318591157727,0.24453864318596213,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(146.72318591157727, 1200.0, 0.15, 4.0)"
425,71,56,13.449625375227917,146.72318591157727,0.24453864318596213,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(146.72318591157727, 1200.0, 0.15, 4.0)"
426,57,77,5.627543336513053,61.39138185286967,0.10231896975478279,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(61.39138185286967, 1200.0, 0.15, 4.0)"
427,77,57,5.627543336513053,61.39138185286967,0.10231896975478279,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(61.39138185286967, 1200.0, 0.15, 4.0)"
428,57,61,3.291704253401656,35.909500946199884,0.05984916824366647,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.909500946199884, 1200.0, 0.15, 4.0)"
429,61,57,3.291704253401656,35.909500946199884,0.05984916824366647,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.909500946199884, 1200.0, 0.15, 4.0)"
430,57,66,1.7622913259291795,26.43436988893769,0.04405728314822949,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(26.43436988893769, 600.0, 0.15, 4.0)"
431,66,57,1.7622913259291795,26.43436988893769,0.04405728314822949,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(26.43436988893769, 600.0, 0.15, 4.0)"
432,57,62,9.309079255199084,101.5535918748991,0.16925598645816517,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(101.5535918748991, 1200.0, 0.15, 4.0)"
433,62,57,9.309079255199084,101.5535918748991,0.16925598645816517,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(101.5535918748991, 1200.0, 0.15, 4.0)"
434,57,78,5.777504938037145,63.02732659676885,0.10504554432794809,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(63.02732659676885, 1200.0, 0.15, 4.0)"
435,78,57,5.777504938037145,63.02732659676885,0.10504554432794809,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(63.02732659676885, 1200.0, 0.15, 4.0)"
436,58,70,8.749746981384957,95.45178525147226,0.15908630875245378,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(95.45178525147226, 1200.0, 0.15, 4.0)"
437,70,58,8.749746981384957,95.45178525147226,0.15908630875245378,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(95.45178525147226, 1200.0, 0.15, 4.0)"
438,59,74,1.7020562515019755,25.530843772529632,0.04255140628754939,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(25.530843772529632, 210.0, 0.15, 4.0)"
439,74,59,1.7020562515019755,25.530843772529632,0.04255140628754939,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(25.530843772529632, 210.0, 0.15, 4.0)"
440,59,72,2.0749800896283213,31.12470134442482,0.05187450224070803,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(31.12470134442482, 210.0, 0.15, 4.0)"
441,72,59,2.0749800896283213,31.12470134442482,0.05187450224070803,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(31.12470134442482, 210.0, 0.15, 4.0)"
442,59,69,3.6691543435410883,40.027138293175504,0.06671189715529251,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(40.027138293175504, 420.0, 0.15, 4.0)"
443,69,59,3.6691543435410883,40.027138293175504,0.06671189715529251,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(40.027138293175504, 420.0, 0.15, 4.0)"
444,60,63,3.7430373224663303,40.83313442690542,0.06805522404484236,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.83313442690542, 1200.0, 0.15, 4.0)"
445,63,60,3.7430373224663303,40.83313442690542,0.06805522404484236,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.83313442690542, 1200.0, 0.15, 4.0)"
446,61,66,2.1932234470250345,32.89835170537552,0.05483058617562586,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(32.89835170537552, 600.0, 0.15, 4.0)"
447,66,61,2.1932234470250345,32.89835170537552,0.05483058617562586,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(32.89835170537552, 600.0, 0.15, 4.0)"
448,61,78,6.6381932719690635,72.41665387602615,0.12069442312671025,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(72.41665387602615, 1200.0, 0.15, 4.0)"
449,78,61,6.6381932719690635,72.41665387602615,0.12069442312671025,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(72.41665387602615, 1200.0, 0.15, 4.0)"
450,62,78,3.5345214885525467,38.55841623875506,0.06426402706459176,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.55841623875506, 1200.0, 0.15, 4.0)"
451,78,62,3.5345214885525467,38.55841623875506,0.06426402706459176,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.55841623875506, 1200.0, 0.15, 4.0)"
452,64,77,3.177563684589809,34.664331104616096,0.05777388517436016,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(34.664331104616096, 1200.0, 0.15, 4.0)"
453,77,64,3.177563684589809,34.664331104616096,0.05777388517436016,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(34.664331104616096, 1200.0, 0.15, 4.0)"
454,67,73,4.659281892161241,50.82852973266808,0.08471421622111347,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(50.82852973266808, 1200.0, 0.15, 4.0)"
455,73,67,4.659281892161241,50.82852973266808,0.08471421622111347,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(50.82852973266808, 1200.0, 0.15, 4.0)"
456,67,75,8.056935031624482,87.89383670863072,0.14648972784771785,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(87.89383670863072, 1200.0, 0.15, 4.0)"
457,75,67,8.056935031624482,87.89383670863072,0.14648972784771785,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(87.89383670863072, 1200.0, 0.15, 4.0)"
458,69,72,4.028713510092268,43.949601928279286,0.07324933654713214,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(43.949601928279286, 420.0, 0.15, 4.0)"
459,72,69,4.028713510092268,43.949601928279286,0.07324933654713214,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(43.949601928279286, 420.0, 0.15, 4.0)"
460,72,74,1.22009310529712,18.3013965794568,0.030502327632428,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(18.3013965794568, 210.0, 0.15, 4.0)"
461,74,72,1.22009310529712,18.3013965794568,0.030502327632428,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(18.3013965794568, 210.0, 0.15, 4.0)"
462,73,75,3.5067050629793077,38.254964323410626,0.06375827387235104,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.254964323410626, 1200.0, 0.15, 4.0)"
463,75,73,3.5067050629793077,38.254964323410626,0.06375827387235104,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.254964323410626, 1200.0, 0.15, 4.0)"
arc_47_vir_14,47,vir_14,2.2592410920418087,33.888616380627134,0.05648102730104522,1.0,0.15,4.0,40.0,knn,local,False,1.0,"(33.888616380627134, 1.0, 0.15, 4.0)"
arc_vir_14_14,vir_14,14,2.2592410920418087,0.0,0.05648102730104522,1.0,0.15,4.0,40.0,knn,local,False,1.0,"(0.0, 1.0, 0.15, 4.0)"
arc_26_vir_14,26,vir_14,3.192687070755355,34.82931349914933,0.05804885583191555,1.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(34.82931349914933, 1.0, 0.15, 4.0)"
arc_65_vir_14,65,vir_14,3.743269054548448,40.8356624132558,0.06805943735542633,1.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.8356624132558, 1.0, 0.15, 4.0)"
arc_34_vir_14,34,vir_14,2.042542145354568,30.63813218031852,0.0510635536338642,1.0,0.15,4.0,40.0,knn,local,False,1.0,"(30.63813218031852, 1.0, 0.15, 4.0)"
arc_46_vir_14,46,vir_14,3.3391358276011216,36.42693630110315,0.060711560501838575,1.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(36.42693630110315, 1.0, 0.15, 4.0)"
