od_id,origin_customer_id,destination_customer_id,origin_customer_index,destination_customer_index,origin_node,destination_node,demand_veh_h,origin_time_window_type,origin_has_start_constraint,origin_start_time_h,origin_deadline_h,origin_demand_class,origin_task_demand,destination_time_window_type,destination_has_start_constraint,destination_start_time_h,destination_deadline_h,destination_demand_class,destination_task_demand,origin_ready_time_h,origin_due_time_h,destination_ready_time_h,destination_due_time_h,same_physical_node,od_type
1506,Customer_26,Customer_33,25,32,12,77,8.0,before_20,False,,20.0,large,5.753,afternoon_or_evening,True,12.75,21.75,medium,2.203,0.0,20.0,12.75,21.75,False,customer_to_customer
1507,Customer_26,Customer_34,25,33,12,19,8.0,before_20,False,,20.0,large,5.753,before_12,False,,11.5,small,1.372,0.0,20.0,0.0,11.5,False,customer_to_customer
1508,Customer_26,Customer_35,25,34,12,73,8.0,before_20,False,,20.0,large,5.753,afternoon_or_evening,True,12.0,23.25,large,5.08,0.0,20.0,12.0,23.25,False,customer_to_customer
1509,Customer_26,Customer_36,25,35,12,68,8.0,before_20,False,,20.0,large,5.753,all_day,False,,23.0,large,7.781,0.0,20.0,0.0,23.0,False,customer_to_customer
1510,Customer_26,Customer_37,25,36,12,75,8.0,before_20,False,,20.0,large,5.753,before_20,False,,20.0,small,1.664,0.0,20.0,0.0,20.0,False,customer_to_customer
1511,Customer_26,Customer_38,25,37,12,78,8.0,before_20,False,,20.0,large,5.753,all_day,False,,23.25,medium,4.425,0.0,20.0,0.0,23.25,False,customer_to_customer
1512,Customer_26,Customer_39,25,38,12,66,8.0,before_20,False,,20.0,large,5.753,business_hours,True,8.75,17.75,small,1.672,0.0,20.0,8.75,17.75,False,customer_to_customer
1513,Customer_26,Customer_40,25,39,12,77,8.0,before_20,False,,20.0,large,5.753,business_hours,True,7.75,18.0,large,5.785,0.0,20.0,7.75,18.0,False,customer_to_customer
1514,Customer_26,Customer_41,25,40,12,53,8.0,before_20,False,,20.0,large,5.753,business_hours,True,7.5,17.25,large,5.106,0.0,20.0,7.5,17.25,False,customer_to_customer
1515,Customer_26,Customer_42,25,41,12,56,8.0,before_20,False,,20.0,large,5.753,all_day,False,,22.75,medium,3.77,0.0,20.0,0.0,22.75,False,customer_to_customer
1516,Customer_26,Customer_43,25,42,12,24,8.0,before_20,False,,20.0,large,5.753,business_hours,True,7.5,17.75,large,7.914,0.0,20.0,7.5,17.75,False,customer_to_customer
1517,Customer_26,Customer_44,25,43,12,46,8.0,before_20,False,,20.0,large,5.753,all_day,False,,23.25,small,1.962,0.0,20.0,0.0,23.25,False,customer_to_customer
1518,Customer_26,Customer_45,25,44,12,68,8.0,before_20,False,,20.0,large,5.753,before_20,False,,20.75,small,1.204,0.0,20.0,0.0,20.75,False,customer_to_customer
1519,Customer_26,Customer_46,25,45,12,5,8.0,before_20,False,,20.0,large,5.753,before_12,False,,12.0,medium,3.084,0.0,20.0,0.0,12.0,False,customer_to_customer
1520,Customer_26,Customer_47,25,46,12,43,8.0,before_20,False,,20.0,large,5.753,all_day,False,,23.75,small,0.746,0.0,20.0,0.0,23.75,False,customer_to_customer
1521,Customer_26,Customer_48,25,47,12,27,8.0,before_20,False,,20.0,large,5.753,before_20,False,,19.25,medium,2.11,0.0,20.0,0.0,19.25,False,customer_to_customer
1522,Customer_26,Customer_49,25,48,12,66,8.0,before_20,False,,20.0,large,5.753,all_day,False,,22.75,medium,3.016,0.0,20.0,0.0,22.75,False,customer_to_customer
1523,Customer_26,Customer_50,25,49,12,42,8.0,before_20,False,,20.0,large,5.753,all_day,False,,24.0,medium,4.123,0.0,20.0,0.0,24.0,False,customer_to_customer
1524,Customer_26,Customer_51,25,50,12,64,8.0,before_20,False,,20.0,large,5.753,before_20,False,,19.5,small,1.604,0.0,20.0,0.0,19.5,False,customer_to_customer
1525,Customer_26,Customer_52,25,51,12,0,8.0,before_20,False,,20.0,large,5.753,before_12,False,,11.75,large,6.981,0.0,20.0,0.0,11.75,False,customer_to_customer
1526,Customer_26,Customer_53,25,52,12,15,8.0,before_20,False,,20.0,large,5.753,business_hours,True,7.5,19.0,medium,2.769,0.0,20.0,7.5,19.0,False,customer_to_customer
1527,Customer_26,Customer_54,25,53,12,75,8.0,before_20,False,,20.0,large,5.753,before_20,False,,19.5,small,1.304,0.0,20.0,0.0,19.5,False,customer_to_customer
1528,Customer_26,Customer_55,25,54,12,56,8.0,before_20,False,,20.0,large,5.753,business_hours,True,7.75,17.75,small,1.087,0.0,20.0,7.75,17.75,False,customer_to_customer
1529,Customer_26,Customer_56,25,55,12,68,8.0,before_20,False,,20.0,large,5.753,before_18,False,,19.0,medium,2.573,0.0,20.0,0.0,19.0,False,customer_to_customer
1530,Customer_26,Customer_57,25,56,12,17,8.0,before_20,False,,20.0,large,5.753,before_18,False,,17.25,medium,4.186,0.0,20.0,0.0,17.25,False,customer_to_customer
1531,Customer_26,Customer_58,25,57,12,73,8.0,before_20,False,,20.0,large,5.753,before_20,False,,20.0,small,1.92,0.0,20.0,0.0,20.0,False,customer_to_customer
1532,Customer_26,Customer_59,25,58,12,13,8.0,before_20,False,,20.0,large,5.753,afternoon_or_evening,True,12.25,22.5,small,1.182,0.0,20.0,12.25,22.5,False,customer_to_customer
1533,Customer_26,Customer_60,25,59,12,61,8.0,before_20,False,,20.0,large,5.753,all_day,False,,23.0,large,5.554,0.0,20.0,0.0,23.0,False,customer_to_customer
1534,Customer_27,Customer_1,26,0,44,39,8.0,before_20,False,,20.75,large,6.914,before_20,False,,21.0,large,5.082,0.0,20.75,0.0,21.0,False,customer_to_customer
1535,Customer_27,Customer_2,26,1,44,44,8.0,before_20,False,,20.75,large,6.914,before_20,False,,19.5,medium,4.395,0.0,20.75,0.0,19.5,True,customer_to_customer
1536,Customer_27,Customer_3,26,2,44,77,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.75,18.0,small,1.255,0.0,20.75,7.75,18.0,False,customer_to_customer
1537,Customer_27,Customer_4,26,3,44,44,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.0,medium,2.249,0.0,20.75,0.0,20.0,True,customer_to_customer
1538,Customer_27,Customer_5,26,4,44,19,8.0,before_20,False,,20.75,large,6.914,business_hours,True,8.0,17.75,medium,4.662,0.0,20.75,8.0,17.75,False,customer_to_customer
1539,Customer_27,Customer_6,26,5,44,56,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.75,medium,4.742,0.0,20.75,0.0,23.75,False,customer_to_customer
1540,Customer_27,Customer_7,26,6,44,78,8.0,before_20,False,,20.75,large,6.914,business_hours,True,8.75,17.5,medium,3.0,0.0,20.75,8.75,17.5,False,customer_to_customer
1541,Customer_27,Customer_8,26,7,44,13,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.5,19.0,medium,4.333,0.0,20.75,7.5,19.0,False,customer_to_customer
1542,Customer_27,Customer_9,26,8,44,39,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.75,small,1.776,0.0,20.75,0.0,20.75,False,customer_to_customer
1543,Customer_27,Customer_10,26,9,44,29,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.5,medium,2.955,0.0,20.75,0.0,20.5,False,customer_to_customer
1544,Customer_27,Customer_11,26,10,44,10,8.0,before_20,False,,20.75,large,6.914,before_18,False,,18.0,small,1.544,0.0,20.75,0.0,18.0,False,customer_to_customer
1545,Customer_27,Customer_12,26,11,44,67,8.0,before_20,False,,20.75,large,6.914,afternoon_or_evening,True,12.5,23.0,large,5.593,0.0,20.75,12.5,23.0,False,customer_to_customer
1546,Customer_27,Customer_13,26,12,44,61,8.0,before_20,False,,20.75,large,6.914,business_hours,True,8.0,19.0,large,7.817,0.0,20.75,8.0,19.0,False,customer_to_customer
1547,Customer_27,Customer_14,26,13,44,6,8.0,before_20,False,,20.75,large,6.914,all_day,False,,22.75,large,6.263,0.0,20.75,0.0,22.75,False,customer_to_customer
1548,Customer_27,Customer_15,26,14,44,74,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.5,17.25,large,7.293,0.0,20.75,7.5,17.25,False,customer_to_customer
1549,Customer_27,Customer_16,26,15,44,18,8.0,before_20,False,,20.75,large,6.914,before_18,False,,17.25,large,6.366,0.0,20.75,0.0,17.25,False,customer_to_customer
1550,Customer_27,Customer_17,26,16,44,40,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.75,medium,3.999,0.0,20.75,0.0,23.75,False,customer_to_customer
1551,Customer_27,Customer_18,26,17,44,53,8.0,before_20,False,,20.75,large,6.914,before_18,False,,17.25,small,0.834,0.0,20.75,0.0,17.25,False,customer_to_customer
1552,Customer_27,Customer_19,26,18,44,57,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.5,medium,3.112,0.0,20.75,0.0,23.5,False,customer_to_customer
1553,Customer_27,Customer_20,26,19,44,12,8.0,before_20,False,,20.75,large,6.914,business_hours,True,8.25,17.75,medium,3.662,0.0,20.75,8.25,17.75,False,customer_to_customer
1554,Customer_27,Customer_21,26,20,44,24,8.0,before_20,False,,20.75,large,6.914,before_18,False,,17.5,medium,3.927,0.0,20.75,0.0,17.5,False,customer_to_customer
1555,Customer_27,Customer_22,26,21,44,65,8.0,before_20,False,,20.75,large,6.914,business_hours,True,8.5,17.25,medium,3.604,0.0,20.75,8.5,17.25,False,customer_to_customer
1556,Customer_27,Customer_23,26,22,44,79,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.25,large,7.501,0.0,20.75,0.0,20.25,False,customer_to_customer
1557,Customer_27,Customer_24,26,23,44,47,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.25,medium,3.852,0.0,20.75,0.0,20.25,False,customer_to_customer
1558,Customer_27,Customer_25,26,24,44,34,8.0,before_20,False,,20.75,large,6.914,before_18,False,,17.25,medium,4.457,0.0,20.75,0.0,17.25,False,customer_to_customer
1559,Customer_27,Customer_26,26,25,44,12,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.0,large,5.753,0.0,20.75,0.0,20.0,False,customer_to_customer
1560,Customer_27,Customer_28,26,27,44,38,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.75,medium,4.186,0.0,20.75,0.0,20.75,False,customer_to_customer
1561,Customer_27,Customer_29,26,28,44,20,8.0,before_20,False,,20.75,large,6.914,business_hours,True,8.75,18.25,medium,4.375,0.0,20.75,8.75,18.25,False,customer_to_customer
1562,Customer_27,Customer_30,26,29,44,31,8.0,before_20,False,,20.75,large,6.914,before_12,False,,13.0,medium,4.581,0.0,20.75,0.0,13.0,False,customer_to_customer
1563,Customer_27,Customer_31,26,30,44,40,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.5,medium,3.168,0.0,20.75,0.0,20.5,False,customer_to_customer
1564,Customer_27,Customer_32,26,31,44,36,8.0,before_20,False,,20.75,large,6.914,before_18,False,,17.25,small,1.462,0.0,20.75,0.0,17.25,False,customer_to_customer
1565,Customer_27,Customer_33,26,32,44,77,8.0,before_20,False,,20.75,large,6.914,afternoon_or_evening,True,12.75,21.75,medium,2.203,0.0,20.75,12.75,21.75,False,customer_to_customer
1566,Customer_27,Customer_34,26,33,44,19,8.0,before_20,False,,20.75,large,6.914,before_12,False,,11.5,small,1.372,0.0,20.75,0.0,11.5,False,customer_to_customer
1567,Customer_27,Customer_35,26,34,44,73,8.0,before_20,False,,20.75,large,6.914,afternoon_or_evening,True,12.0,23.25,large,5.08,0.0,20.75,12.0,23.25,False,customer_to_customer
1568,Customer_27,Customer_36,26,35,44,68,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.0,large,7.781,0.0,20.75,0.0,23.0,False,customer_to_customer
1569,Customer_27,Customer_37,26,36,44,75,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.0,small,1.664,0.0,20.75,0.0,20.0,False,customer_to_customer
1570,Customer_27,Customer_38,26,37,44,78,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.25,medium,4.425,0.0,20.75,0.0,23.25,False,customer_to_customer
1571,Customer_27,Customer_39,26,38,44,66,8.0,before_20,False,,20.75,large,6.914,business_hours,True,8.75,17.75,small,1.672,0.0,20.75,8.75,17.75,False,customer_to_customer
1572,Customer_27,Customer_40,26,39,44,77,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.75,18.0,large,5.785,0.0,20.75,7.75,18.0,False,customer_to_customer
1573,Customer_27,Customer_41,26,40,44,53,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.5,17.25,large,5.106,0.0,20.75,7.5,17.25,False,customer_to_customer
1574,Customer_27,Customer_42,26,41,44,56,8.0,before_20,False,,20.75,large,6.914,all_day,False,,22.75,medium,3.77,0.0,20.75,0.0,22.75,False,customer_to_customer
1575,Customer_27,Customer_43,26,42,44,24,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.5,17.75,large,7.914,0.0,20.75,7.5,17.75,False,customer_to_customer
1576,Customer_27,Customer_44,26,43,44,46,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.25,small,1.962,0.0,20.75,0.0,23.25,False,customer_to_customer
1577,Customer_27,Customer_45,26,44,44,68,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.75,small,1.204,0.0,20.75,0.0,20.75,False,customer_to_customer
1578,Customer_27,Customer_46,26,45,44,5,8.0,before_20,False,,20.75,large,6.914,before_12,False,,12.0,medium,3.084,0.0,20.75,0.0,12.0,False,customer_to_customer
1579,Customer_27,Customer_47,26,46,44,43,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.75,small,0.746,0.0,20.75,0.0,23.75,False,customer_to_customer
1580,Customer_27,Customer_48,26,47,44,27,8.0,before_20,False,,20.75,large,6.914,before_20,False,,19.25,medium,2.11,0.0,20.75,0.0,19.25,False,customer_to_customer
1581,Customer_27,Customer_49,26,48,44,66,8.0,before_20,False,,20.75,large,6.914,all_day,False,,22.75,medium,3.016,0.0,20.75,0.0,22.75,False,customer_to_customer
1582,Customer_27,Customer_50,26,49,44,42,8.0,before_20,False,,20.75,large,6.914,all_day,False,,24.0,medium,4.123,0.0,20.75,0.0,24.0,False,customer_to_customer
1583,Customer_27,Customer_51,26,50,44,64,8.0,before_20,False,,20.75,large,6.914,before_20,False,,19.5,small,1.604,0.0,20.75,0.0,19.5,False,customer_to_customer
1584,Customer_27,Customer_52,26,51,44,0,8.0,before_20,False,,20.75,large,6.914,before_12,False,,11.75,large,6.981,0.0,20.75,0.0,11.75,False,customer_to_customer
1585,Customer_27,Customer_53,26,52,44,15,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.5,19.0,medium,2.769,0.0,20.75,7.5,19.0,False,customer_to_customer
1586,Customer_27,Customer_54,26,53,44,75,8.0,before_20,False,,20.75,large,6.914,before_20,False,,19.5,small,1.304,0.0,20.75,0.0,19.5,False,customer_to_customer
1587,Customer_27,Customer_55,26,54,44,56,8.0,before_20,False,,20.75,large,6.914,business_hours,True,7.75,17.75,small,1.087,0.0,20.75,7.75,17.75,False,customer_to_customer
1588,Customer_27,Customer_56,26,55,44,68,8.0,before_20,False,,20.75,large,6.914,before_18,False,,19.0,medium,2.573,0.0,20.75,0.0,19.0,False,customer_to_customer
1589,Customer_27,Customer_57,26,56,44,17,8.0,before_20,False,,20.75,large,6.914,before_18,False,,17.25,medium,4.186,0.0,20.75,0.0,17.25,False,customer_to_customer
1590,Customer_27,Customer_58,26,57,44,73,8.0,before_20,False,,20.75,large,6.914,before_20,False,,20.0,small,1.92,0.0,20.75,0.0,20.0,False,customer_to_customer
1591,Customer_27,Customer_59,26,58,44,13,8.0,before_20,False,,20.75,large,6.914,afternoon_or_evening,True,12.25,22.5,small,1.182,0.0,20.75,12.25,22.5,False,customer_to_customer
1592,Customer_27,Customer_60,26,59,44,61,8.0,before_20,False,,20.75,large,6.914,all_day,False,,23.0,large,5.554,0.0,20.75,0.0,23.0,False,customer_to_customer
1593,Customer_28,Customer_1,27,0,38,39,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,21.0,large,5.082,0.0,20.75,0.0,21.0,False,customer_to_customer
1594,Customer_28,Customer_2,27,1,38,44,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,19.5,medium,4.395,0.0,20.75,0.0,19.5,False,customer_to_customer
1595,Customer_28,Customer_3,27,2,38,77,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.75,18.0,small,1.255,0.0,20.75,7.75,18.0,False,customer_to_customer
1596,Customer_28,Customer_4,27,3,38,44,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.0,medium,2.249,0.0,20.75,0.0,20.0,False,customer_to_customer
1597,Customer_28,Customer_5,27,4,38,19,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,8.0,17.75,medium,4.662,0.0,20.75,8.0,17.75,False,customer_to_customer
1598,Customer_28,Customer_6,27,5,38,56,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.75,medium,4.742,0.0,20.75,0.0,23.75,False,customer_to_customer
1599,Customer_28,Customer_7,27,6,38,78,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,8.75,17.5,medium,3.0,0.0,20.75,8.75,17.5,False,customer_to_customer
1600,Customer_28,Customer_8,27,7,38,13,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.5,19.0,medium,4.333,0.0,20.75,7.5,19.0,False,customer_to_customer
1601,Customer_28,Customer_9,27,8,38,39,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.75,small,1.776,0.0,20.75,0.0,20.75,False,customer_to_customer
1602,Customer_28,Customer_10,27,9,38,29,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.5,medium,2.955,0.0,20.75,0.0,20.5,False,customer_to_customer
1603,Customer_28,Customer_11,27,10,38,10,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,18.0,small,1.544,0.0,20.75,0.0,18.0,False,customer_to_customer
1604,Customer_28,Customer_12,27,11,38,67,8.0,before_20,False,,20.75,medium,4.186,afternoon_or_evening,True,12.5,23.0,large,5.593,0.0,20.75,12.5,23.0,False,customer_to_customer
1605,Customer_28,Customer_13,27,12,38,61,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,8.0,19.0,large,7.817,0.0,20.75,8.0,19.0,False,customer_to_customer
1606,Customer_28,Customer_14,27,13,38,6,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,22.75,large,6.263,0.0,20.75,0.0,22.75,False,customer_to_customer
1607,Customer_28,Customer_15,27,14,38,74,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.5,17.25,large,7.293,0.0,20.75,7.5,17.25,False,customer_to_customer
1608,Customer_28,Customer_16,27,15,38,18,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,17.25,large,6.366,0.0,20.75,0.0,17.25,False,customer_to_customer
1609,Customer_28,Customer_17,27,16,38,40,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.75,medium,3.999,0.0,20.75,0.0,23.75,False,customer_to_customer
1610,Customer_28,Customer_18,27,17,38,53,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,17.25,small,0.834,0.0,20.75,0.0,17.25,False,customer_to_customer
1611,Customer_28,Customer_19,27,18,38,57,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.5,medium,3.112,0.0,20.75,0.0,23.5,False,customer_to_customer
1612,Customer_28,Customer_20,27,19,38,12,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,8.25,17.75,medium,3.662,0.0,20.75,8.25,17.75,False,customer_to_customer
1613,Customer_28,Customer_21,27,20,38,24,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,17.5,medium,3.927,0.0,20.75,0.0,17.5,False,customer_to_customer
1614,Customer_28,Customer_22,27,21,38,65,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,8.5,17.25,medium,3.604,0.0,20.75,8.5,17.25,False,customer_to_customer
1615,Customer_28,Customer_23,27,22,38,79,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.25,large,7.501,0.0,20.75,0.0,20.25,False,customer_to_customer
1616,Customer_28,Customer_24,27,23,38,47,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.25,medium,3.852,0.0,20.75,0.0,20.25,False,customer_to_customer
1617,Customer_28,Customer_25,27,24,38,34,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,17.25,medium,4.457,0.0,20.75,0.0,17.25,False,customer_to_customer
1618,Customer_28,Customer_26,27,25,38,12,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.0,large,5.753,0.0,20.75,0.0,20.0,False,customer_to_customer
1619,Customer_28,Customer_27,27,26,38,44,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.75,large,6.914,0.0,20.75,0.0,20.75,False,customer_to_customer
1620,Customer_28,Customer_29,27,28,38,20,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,8.75,18.25,medium,4.375,0.0,20.75,8.75,18.25,False,customer_to_customer
1621,Customer_28,Customer_30,27,29,38,31,8.0,before_20,False,,20.75,medium,4.186,before_12,False,,13.0,medium,4.581,0.0,20.75,0.0,13.0,False,customer_to_customer
1622,Customer_28,Customer_31,27,30,38,40,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.5,medium,3.168,0.0,20.75,0.0,20.5,False,customer_to_customer
1623,Customer_28,Customer_32,27,31,38,36,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,17.25,small,1.462,0.0,20.75,0.0,17.25,False,customer_to_customer
1624,Customer_28,Customer_33,27,32,38,77,8.0,before_20,False,,20.75,medium,4.186,afternoon_or_evening,True,12.75,21.75,medium,2.203,0.0,20.75,12.75,21.75,False,customer_to_customer
1625,Customer_28,Customer_34,27,33,38,19,8.0,before_20,False,,20.75,medium,4.186,before_12,False,,11.5,small,1.372,0.0,20.75,0.0,11.5,False,customer_to_customer
1626,Customer_28,Customer_35,27,34,38,73,8.0,before_20,False,,20.75,medium,4.186,afternoon_or_evening,True,12.0,23.25,large,5.08,0.0,20.75,12.0,23.25,False,customer_to_customer
1627,Customer_28,Customer_36,27,35,38,68,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.0,large,7.781,0.0,20.75,0.0,23.0,False,customer_to_customer
1628,Customer_28,Customer_37,27,36,38,75,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.0,small,1.664,0.0,20.75,0.0,20.0,False,customer_to_customer
1629,Customer_28,Customer_38,27,37,38,78,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.25,medium,4.425,0.0,20.75,0.0,23.25,False,customer_to_customer
1630,Customer_28,Customer_39,27,38,38,66,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,8.75,17.75,small,1.672,0.0,20.75,8.75,17.75,False,customer_to_customer
1631,Customer_28,Customer_40,27,39,38,77,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.75,18.0,large,5.785,0.0,20.75,7.75,18.0,False,customer_to_customer
1632,Customer_28,Customer_41,27,40,38,53,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.5,17.25,large,5.106,0.0,20.75,7.5,17.25,False,customer_to_customer
1633,Customer_28,Customer_42,27,41,38,56,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,22.75,medium,3.77,0.0,20.75,0.0,22.75,False,customer_to_customer
1634,Customer_28,Customer_43,27,42,38,24,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.5,17.75,large,7.914,0.0,20.75,7.5,17.75,False,customer_to_customer
1635,Customer_28,Customer_44,27,43,38,46,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.25,small,1.962,0.0,20.75,0.0,23.25,False,customer_to_customer
1636,Customer_28,Customer_45,27,44,38,68,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.75,small,1.204,0.0,20.75,0.0,20.75,False,customer_to_customer
1637,Customer_28,Customer_46,27,45,38,5,8.0,before_20,False,,20.75,medium,4.186,before_12,False,,12.0,medium,3.084,0.0,20.75,0.0,12.0,False,customer_to_customer
1638,Customer_28,Customer_47,27,46,38,43,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.75,small,0.746,0.0,20.75,0.0,23.75,False,customer_to_customer
1639,Customer_28,Customer_48,27,47,38,27,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,19.25,medium,2.11,0.0,20.75,0.0,19.25,False,customer_to_customer
1640,Customer_28,Customer_49,27,48,38,66,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,22.75,medium,3.016,0.0,20.75,0.0,22.75,False,customer_to_customer
1641,Customer_28,Customer_50,27,49,38,42,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,24.0,medium,4.123,0.0,20.75,0.0,24.0,False,customer_to_customer
1642,Customer_28,Customer_51,27,50,38,64,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,19.5,small,1.604,0.0,20.75,0.0,19.5,False,customer_to_customer
1643,Customer_28,Customer_52,27,51,38,0,8.0,before_20,False,,20.75,medium,4.186,before_12,False,,11.75,large,6.981,0.0,20.75,0.0,11.75,False,customer_to_customer
1644,Customer_28,Customer_53,27,52,38,15,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.5,19.0,medium,2.769,0.0,20.75,7.5,19.0,False,customer_to_customer
1645,Customer_28,Customer_54,27,53,38,75,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,19.5,small,1.304,0.0,20.75,0.0,19.5,False,customer_to_customer
1646,Customer_28,Customer_55,27,54,38,56,8.0,before_20,False,,20.75,medium,4.186,business_hours,True,7.75,17.75,small,1.087,0.0,20.75,7.75,17.75,False,customer_to_customer
1647,Customer_28,Customer_56,27,55,38,68,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,19.0,medium,2.573,0.0,20.75,0.0,19.0,False,customer_to_customer
1648,Customer_28,Customer_57,27,56,38,17,8.0,before_20,False,,20.75,medium,4.186,before_18,False,,17.25,medium,4.186,0.0,20.75,0.0,17.25,False,customer_to_customer
1649,Customer_28,Customer_58,27,57,38,73,8.0,before_20,False,,20.75,medium,4.186,before_20,False,,20.0,small,1.92,0.0,20.75,0.0,20.0,False,customer_to_customer
1650,Customer_28,Customer_59,27,58,38,13,8.0,before_20,False,,20.75,medium,4.186,afternoon_or_evening,True,12.25,22.5,small,1.182,0.0,20.75,12.25,22.5,False,customer_to_customer
1651,Customer_28,Customer_60,27,59,38,61,8.0,before_20,False,,20.75,medium,4.186,all_day,False,,23.0,large,5.554,0.0,20.75,0.0,23.0,False,customer_to_customer
1652,Customer_29,Customer_1,28,0,20,39,8.0,business_hours,True,8.75,18.25,medium,4.375,before_20,False,,21.0,large,5.082,8.75,18.25,0.0,21.0,False,customer_to_customer
1653,Customer_29,Customer_2,28,1,20,44,8.0,business_hours,True,8.75,18.25,medium,4.375,before_20,False,,19.5,medium,4.395,8.75,18.25,0.0,19.5,False,customer_to_customer
1654,Customer_29,Customer_3,28,2,20,77,8.0,business_hours,True,8.75,18.25,medium,4.375,business_hours,True,7.75,18.0,small,1.255,8.75,18.25,7.75,18.0,False,customer_to_customer
1655,Customer_29,Customer_4,28,3,20,44,8.0,business_hours,True,8.75,18.25,medium,4.375,before_20,False,,20.0,medium,2.249,8.75,18.25,0.0,20.0,False,customer_to_customer
1656,Customer_29,Customer_5,28,4,20,19,8.0,business_hours,True,8.75,18.25,medium,4.375,business_hours,True,8.0,17.75,medium,4.662,8.75,18.25,8.0,17.75,False,customer_to_customer
1657,Customer_29,Customer_6,28,5,20,56,8.0,business_hours,True,8.75,18.25,medium,4.375,all_day,False,,23.75,medium,4.742,8.75,18.25,0.0,23.75,False,customer_to_customer
1658,Customer_29,Customer_7,28,6,20,78,8.0,business_hours,True,8.75,18.25,medium,4.375,business_hours,True,8.75,17.5,medium,3.0,8.75,18.25,8.75,17.5,False,customer_to_customer
